# of tokens, conf, # of clusters, aes_ni, detected, token encryption (trials), token encryption (mean), token encryption (stdev), token detection (trials), token detection (mean), token detection (stdev)
14k, 9, 6, 1, false, 10, 409.3, 19.91, 10, 1600.4, 138.57
14k, 10, 1, 0, true, 10, 393.9, 20.8, 10, 1376.6, 85.5
14k, 10, 1, 0, false, 10, 494.7, 37.65, 10, 1326.5, 91.14
14k, 10, 1, 1, true, 10, 328.0, 25.34, 10, 1425.7, 113.39
14k, 10, 1, 1, false, 10, 409.7, 24.15, 10, 1275.1, 86.08
15k, 1, 1, 0, true, 10, 2138.9, 128.15, 10, 17838.5, 736.27
15k, 1, 1, 0, false, 10, 2172.5, 173.89, 10, 3688.7, 241.4
15k, 1, 1, 1, true, 10, 1626.9, 57.03, 10, 17590.0, 1335.41
15k, 1, 1, 1, false, 10, 1644.8, 52.03, 10, 3660.4, 250.99
15k, 2, 2, 0, true, 10, 1785.9, 92.94, 10, 1975.6, 188.34
15k, 2, 2, 0, false, 10, 2184.4, 106.92, 10, 4275.8, 176.47
15k, 2, 2, 1, true, 10, 1270.9, 66.01, 10, 2063.0, 236.4
15k, 2, 2, 1, false, 10, 1754.3, 110.48, 10, 4219.0, 251.21
15k, 2, 4, 0, true, 10, 1790.7, 85.58, 10, 1982.0, 167.23
15k, 2, 4, 0, false, 10, 2218.5, 172.87, 10, 4161.4, 188.27
15k, 2, 4, 1, true, 10, 1156.8, 219.41, 10, 1814.3, 237.68
15k, 2, 4, 1, false, 10, 1669.0, 342.08, 10, 3789.0, 632.52
15k, 2, 6, 0, true, 10, 1809.3, 213.11, 10, 526.2, 50.56
15k, 2, 6, 0, false, 10, 2246.0, 110.64, 10, 4309.1, 221.46
15k, 2, 6, 1, true, 10, 1228.2, 42.52, 10, 521.0, 39.67
15k, 2, 6, 1, false, 10, 1754.7, 145.56, 10, 4093.3, 173.24
15k, 3, 1, 0, true, 10, 1705.8, 83.8, 10, 428.3, 28.39
15k, 3, 1, 0, false, 10, 2148.6, 117.57, 10, 3951.8, 231.99
15k, 3, 1, 1, true, 10, 1211.7, 64.92, 10, 415.8, 47.71
15k, 3, 1, 1, false, 10, 1683.1, 94.96, 10, 3928.8, 174.06
15k, 4, 1, 0, true, 10, 2218.4, 102.03, 10, 19630.1, 741.21
15k, 4, 1, 0, false, 10, 2535.5, 217.59, 10, 4219.6, 379.48
15k, 4, 1, 1, true, 10, 1745.6, 185.94, 10, 19466.8, 1881.54
15k, 4, 1, 1, false, 10, 2323.7, 279.86, 10, 4181.3, 451.31
15k, 5, 2, 0, true, 10, 1601.0, 158.06, 10, 1227.3, 183.58
15k, 5, 2, 0, false, 10, 2119.3, 168.05, 10, 4690.3, 281.56
15k, 5, 2, 1, true, 10, 1423.8, 175.52, 10, 1196.9, 112.94
15k, 5, 2, 1, false, 10, 1911.6, 280.22, 10, 4384.1, 318.14
15k, 5, 4, 0, true, 10, 1755.2, 228.37, 10, 1844.4, 156.94
15k, 5, 4, 0, false, 10, 2240.5, 282.98, 10, 4951.4, 129.62
15k, 5, 4, 1, true, 10, 1429.4, 141.81, 10, 1773.9, 98.3
15k, 5, 4, 1, false, 10, 1844.5, 226.41, 10, 4921.1, 166.83
15k, 5, 6, 0, true, 10, 1782.3, 127.55, 10, 1695.5, 88.93
15k, 5, 6, 0, false, 10, 1957.5, 174.43, 10, 3514.2, 93.52
15k, 5, 6, 1, true, 10, 1468.3, 138.44, 10, 1659.7, 109.59
15k, 5, 6, 1, false, 10, 1844.3, 254.48, 10, 3549.3, 300.41
15k, 6, 1, 0, true, 10, 1574.9, 146.65, 10, 880.6, 106.16
15k, 6, 1, 0, false, 10, 1938.4, 145.63, 10, 4625.1, 263.02
15k, 6, 1, 1, true, 10, 1203.0, 59.97, 10, 837.0, 124.27
15k, 6, 1, 1, false, 10, 1508.3, 146.1, 10, 4546.6, 214.78
15k, 7, 2, 0, true, 10, 432.5, 17.73, 10, 1848.9, 151.0
15k, 7, 2, 0, false, 10, 489.5, 15.67, 10, 2308.7, 209.99
15k, 7, 2, 1, true, 10, 333.1, 6.8, 10, 1884.5, 135.34
15k, 7, 2, 1, false, 10, 389.5, 14.92, 10, 2477.1, 147.23
15k, 7, 4, 0, true, 10, 449.7, 12.63, 10, 2400.0, 126.45
15k, 7, 4, 0, false, 10, 500.3, 11.1, 10, 2410.3, 170.53
15k, 7, 4, 1, true, 10, 337.3, 12.53, 10, 2467.7, 153.91
15k, 7, 4, 1, false, 10, 384.4, 15.61, 10, 2463.0, 174.86
15k, 7, 6, 0, true, 10, 457.9, 9.68, 10, 1897.3, 180.99
15k, 7, 6, 0, false, 10, 517.5, 11.04, 10, 2363.2, 149.11
15k, 7, 6, 1, true, 10, 331.8, 8.13, 10, 1799.9, 118.86
15k, 7, 6, 1, false, 10, 384.0, 16.22, 10, 2428.7, 172.25
15k, 8, 1, 0, true, 10, 436.5, 14.64, 10, 1707.2, 214.42
15k, 8, 1, 0, false, 10, 478.2, 18.81, 10, 1317.4, 70.52
15k, 8, 1, 1, true, 10, 322.4, 10.96, 10, 1823.4, 113.67
15k, 8, 1, 1, false, 10, 366.3, 15.47, 10, 1384.0, 144.08
15k, 9, 2, 0, true, 10, 408.5, 34.98, 10, 1914.5, 100.28
15k, 9, 2, 0, false, 10, 500.6, 37.9, 10, 1642.0, 68.67
15k, 9, 2, 1, true, 10, 318.3, 18.56, 10, 1807.0, 132.69
15k, 9, 2, 1, false, 10, 443.1, 42.73, 10, 1662.2, 65.37
15k, 9, 4, 0, true, 10, 407.3, 27.94, 10, 1856.3, 169.44
15k, 9, 4, 0, false, 10, 510.3, 36.19, 10, 2266.7, 187.08
15k, 9, 4, 1, true, 10, 326.9, 16.49, 10, 1858.2, 145.32
15k, 9, 4, 1, false, 10, 428.6, 57.35, 10, 2211.4, 128.31
15k, 9, 6, 0, true, 10, 425.3, 43.19, 10, 1847.3, 80.48
15k, 9, 6, 0, false, 10, 530.4, 41.43, 10, 1854.9, 81.48
15k, 9, 6, 1, true, 10, 377.5, 35.69, 10, 1846.8, 155.01
15k, 9, 6, 1, false, 10, 439.5, 41.93, 10, 1875.8, 234.69
15k, 10, 1, 0, true, 10, 379.1, 12.36, 10, 991.5, 83.22
15k, 10, 1, 0, false, 10, 475.3, 50.37, 10, 1909.0, 77.13
15k, 10, 1, 1, true, 10, 330.2, 22.16, 10, 1045.1, 92.64
15k, 10, 1, 1, false, 10, 400.3, 17.94, 10, 1934.8, 134.05
16k, 1, 1, 0, true, 10, 2043.3, 122.7, 10, 18604.8, 670.57
16k, 1, 1, 0, false, 10, 2127.6, 138.25, 10, 3502.5, 163.05
16k, 1, 1, 1, true, 10, 1615.7, 35.59, 10, 18027.0, 457.63
16k, 1, 1, 1, false, 10, 1680.8, 70.82, 10, 3611.3, 240.85
16k, 2, 2, 0, true, 10, 1799.9, 42.59, 10, 2014.7, 138.87
16k, 2, 2, 0, false, 10, 2211.5, 113.65, 10, 4081.5, 200.2
16k, 2, 2, 1, true, 10, 1275.6, 19.6, 10, 1972.3, 194.89
16k, 2, 2, 1, false, 10, 1690.1, 107.93, 10, 4157.8, 155.05
16k, 2, 4, 0, true, 10, 1771.4, 110.44, 10, 2014.2, 163.21
16k, 2, 4, 0, false, 10, 2327.9, 123.94, 10, 3897.4, 191.23
16k, 2, 4, 1, true, 10, 1224.8, 27.37, 10, 1891.5, 122.3
16k, 2, 4, 1, false, 10, 1708.6, 58.39, 10, 3949.4, 137.93
16k, 2, 6, 0, true, 10, 1761.1, 156.29, 10, 490.2, 46.91
16k, 2, 6, 0, false, 10, 2341.1, 355.46, 10, 4606.0, 348.87
16k, 2, 6, 1, true, 10, 1254.6, 27.95, 10, 500.1, 40.73
16k, 2, 6, 1, false, 10, 1702.4, 58.33, 10, 4571.4, 366.46
16k, 3, 1, 0, true, 10, 1707.6, 83.19, 10, 454.6, 37.44
16k, 3, 1, 0, false, 10, 2148.8, 78.49, 10, 3803.1, 252.25
16k, 3, 1, 1, true, 10, 1205.2, 91.32, 10, 445.2, 48.26
16k, 3, 1, 1, false, 10, 1754.1, 106.87, 10, 3897.9, 198.68
16k, 4, 1, 0, true, 10, 2036.7, 110.89, 10, 20871.5, 710.59
16k, 4, 1, 0, false, 10, 2368.9, 186.11, 10, 3984.4, 133.76
16k, 4, 1, 1, true, 10, 1697.5, 35.42, 10, 20395.6, 836.8
16k, 4, 1, 1, false, 10, 2049.8, 205.01, 10, 3959.7, 176.56
16k, 5, 2, 0, true, 10, 1649.8, 123.68, 10, 1280.7, 195.67
16k, 5, 2, 0, false, 10, 2098.1, 287.08, 10, 4466.1, 216.42
16k, 5, 2, 1, true, 10, 1362.2, 136.85, 10, 1229.2, 59.09
16k, 5, 2, 1, false, 10, 1732.5, 154.94, 10, 4574.5, 240.95
16k, 5, 4, 0, true, 10, 1707.4, 192.76, 10, 1736.6, 98.05
16k, 5, 4, 0, false, 10, 2069.8, 233.51, 10, 5018.2, 238.04
16k, 5, 4, 1, true, 10, 1332.8, 102.26, 10, 1757.7, 154.94
16k, 5, 4, 1, false, 10, 1839.6, 212.85, 10, 4937.9, 105.97
16k, 5, 6, 0, true, 10, 1715.8, 81.96, 10, 1767.6, 92.21
16k, 5, 6, 0, false, 10, 1984.8, 111.44, 10, 3496.0, 169.35
16k, 5, 6, 1, true, 10, 1426.3, 51.41, 10, 1749.6, 103.9
16k, 5, 6, 1, false, 10, 1772.5, 152.26, 10, 3362.0, 113.52
16k, 6, 1, 0, true, 10, 1642.3, 185.15, 10, 917.0, 77.5
16k, 6, 1, 0, false, 10, 2102.4, 218.05, 10, 4757.0, 198.45
16k, 6, 1, 1, true, 10, 1192.6, 97.8, 10, 947.9, 124.37
16k, 6, 1, 1, false, 10, 1530.0, 130.98, 10, 4571.2, 271.44
16k, 7, 2, 0, true, 10, 447.1, 7.11, 10, 1786.9, 103.13
16k, 7, 2, 0, false, 10, 505.7, 18.02, 10, 1966.0, 108.74
16k, 7, 2, 1, true, 10, 334.8, 8.33, 10, 1852.9, 150.04
16k, 7, 2, 1, false, 10, 384.8, 12.92, 10, 1936.2, 101.71
16k, 7, 4, 0, true, 10, 450.8, 13.39, 10, 2172.4, 159.47
16k, 7, 4, 0, false, 10, 498.4, 11.34, 10, 2287.3, 111.37
16k, 7, 4, 1, true, 10, 333.2, 6.11, 10, 2223.4, 165.33
16k, 7, 4, 1, false, 10, 385.4, 14.6, 10, 2262.5, 130.38
16k, 7, 6, 0, true, 10, 451.4, 9.48, 10, 1784.4, 96.3
16k, 7, 6, 0, false, 10, 512.4, 10.46, 10, 2031.8, 148.24
16k, 7, 6, 1, true, 10, 344.6, 12.44, 10, 1842.8, 147.46
16k, 7, 6, 1, false, 10, 397.4, 13.03, 10, 2023.1, 134.01
16k, 8, 1, 0, true, 10, 429.2, 9.86, 10, 1748.8, 197.96
16k, 8, 1, 0, false, 10, 485.0, 17.96, 10, 1483.7, 140.8
16k, 8, 1, 1, true, 10, 322.7, 5.2, 10, 1736.0, 185.48
16k, 8, 1, 1, false, 10, 370.3, 17.31, 10, 1391.3, 123.48
16k, 9, 2, 0, true, 10, 398.4, 26.54, 10, 2179.9, 127.19
16k, 9, 2, 0, false, 10, 496.3, 44.16, 10, 1674.6, 161.73
16k, 9, 2, 1, true, 10, 346.4, 25.02, 10, 2122.2, 114.02
16k, 9, 2, 1, false, 10, 429.9, 50.75, 10, 1572.5, 80.24
16k, 9, 4, 0, true, 10, 413.3, 23.67, 10, 2147.2, 117.69
16k, 9, 4, 0, false, 10, 495.5, 42.15, 10, 2272.0, 211.48
16k, 9, 4, 1, true, 10, 351.7, 34.49, 10, 2094.8, 79.48
16k, 9, 4, 1, false, 10, 432.9, 40.87, 10, 2179.3, 137.72
16k, 9, 6, 0, true, 10, 421.7, 28.37, 10, 2091.1, 179.68
16k, 9, 6, 0, false, 10, 482.4, 20.48, 10, 1605.3, 147.63
16k, 9, 6, 1, true, 10, 362.7, 47.28, 10, 2118.8, 103.95
16k, 9, 6, 1, false, 10, 430.0, 35.05, 10, 1515.3, 84.45
16k, 10, 1, 0, true, 10, 375.0, 20.04, 10, 1283.8, 83.6
16k, 10, 1, 0, false, 10, 486.4, 45.65, 10, 1867.6, 118.73
16k, 10, 1, 1, true, 10, 315.1, 34.17, 10, 1274.3, 87.68
16k, 10, 1, 1, false, 10, 454.2, 46.35, 10, 1912.2, 169.53
17k, 1, 1, 0, true, 10, 2086.2, 65.87, 10, 20376.2, 318.75
17k, 1, 1, 0, false, 10, 2118.2, 106.05, 10, 3652.5, 259.48
17k, 1, 1, 1, true, 10, 1633.5, 98.17, 10, 19795.2, 676.93
17k, 1, 1, 1, false, 10, 1676.2, 149.71, 10, 3466.7, 124.88
17k, 2, 2, 0, true, 10, 1785.9, 49.6, 10, 1870.3, 131.24
17k, 2, 2, 0, false, 10, 2121.8, 74.77, 10, 4778.9, 186.75
17k, 2, 2, 1, true, 10, 1271.1, 36.85, 10, 2077.0, 171.17
17k, 2, 2, 1, false, 10, 1733.3, 83.98, 10, 4720.6, 210.44
17k, 2, 4, 0, true, 10, 1891.7, 284.6, 10, 1917.6, 101.09
17k, 2, 4, 0, false, 10, 2406.7, 380.6, 10, 4654.1, 578.59
17k, 2, 4, 1, true, 10, 1266.4, 75.84, 10, 1917.4, 146.59
17k, 2, 4, 1, false, 10, 1769.0, 138.62, 10, 4473.6, 93.25
17k, 2, 6, 0, true, 10, 1780.6, 190.86, 10, 542.9, 49.58
17k, 2, 6, 0, false, 10, 2304.1, 346.38, 10, 4465.9, 339.6
17k, 2, 6, 1, true, 10, 1293.9, 120.56, 10, 548.8, 34.98
17k, 2, 6, 1, false, 10, 1841.3, 212.25, 10, 4459.1, 203.9
17k, 3, 1, 0, true, 10, 1704.3, 105.53, 10, 428.8, 51.06
17k, 3, 1, 0, false, 10, 2204.1, 155.11, 10, 3907.9, 170.0
17k, 3, 1, 1, true, 10, 1168.0, 26.9, 10, 426.8, 42.17
17k, 3, 1, 1, false, 10, 1643.0, 58.65, 10, 3804.5, 118.74
17k, 4, 1, 0, true, 10, 2011.6, 112.52, 10, 21858.1, 1762.25
17k, 4, 1, 0, false, 10, 2505.7, 206.02, 10, 3976.7, 186.03
17k, 4, 1, 1, true, 10, 1795.2, 108.37, 10, 20643.0, 776.59
17k, 4, 1, 1, false, 10, 2222.9, 255.73, 10, 4052.0, 248.14
17k, 5, 2, 0, true, 10, 1614.4, 136.8, 10, 1352.0, 164.22
17k, 5, 2, 0, false, 10, 1927.7, 141.14, 10, 4276.5, 251.47
17k, 5, 2, 1, true, 10, 1272.4, 110.93, 10, 1373.5, 95.93
17k, 5, 2, 1, false, 10, 1722.2, 211.38, 10, 4095.7, 263.83
17k, 5, 4, 0, true, 10, 1620.3, 117.61, 10, 1779.0, 121.34
17k, 5, 4, 0, false, 10, 2060.7, 140.42, 10, 4959.9, 276.06
17k, 5, 4, 1, true, 10, 1415.2, 95.3, 10, 1743.9, 75.06
17k, 5, 4, 1, false, 10, 1606.3, 116.46, 10, 4899.8, 270.26
17k, 5, 6, 0, true, 10, 1568.1, 94.81, 10, 1674.9, 132.71
17k, 5, 6, 0, false, 10, 1992.8, 124.78, 10, 3994.4, 247.41
17k, 5, 6, 1, true, 10, 1384.1, 129.03, 10, 1641.1, 92.65
17k, 5, 6, 1, false, 10, 1709.0, 61.46, 10, 3899.6, 195.6
17k, 6, 1, 0, true, 10, 1579.9, 160.3, 10, 928.8, 109.24
17k, 6, 1, 0, false, 10, 1996.1, 259.56, 10, 4587.1, 150.49
17k, 6, 1, 1, true, 10, 1268.9, 57.4, 10, 884.9, 70.0
17k, 6, 1, 1, false, 10, 1644.3, 144.63, 10, 4618.1, 340.25
17k, 7, 2, 0, true, 10, 444.5, 8.97, 10, 1642.6, 105.94
17k, 7, 2, 0, false, 10, 508.9, 10.04, 10, 2130.8, 144.07
17k, 7, 2, 1, true, 10, 329.6, 5.04, 10, 1706.6, 135.52
17k, 7, 2, 1, false, 10, 395.3, 17.42, 10, 2241.4, 190.07
17k, 7, 4, 0, true, 10, 453.9, 6.2, 10, 2247.5, 178.78
17k, 7, 4, 0, false, 10, 497.4, 16.03, 10, 2305.2, 210.55
17k, 7, 4, 1, true, 10, 346.0, 6.16, 10, 2287.4, 148.21
17k, 7, 4, 1, false, 10, 389.2, 11.81, 10, 2359.9, 185.7
17k, 7, 6, 0, true, 10, 454.6, 11.53, 10, 1724.6, 150.74
17k, 7, 6, 0, false, 10, 522.8, 19.79, 10, 2210.0, 150.05
17k, 7, 6, 1, true, 10, 337.9, 8.23, 10, 1670.7, 153.86
17k, 7, 6, 1, false, 10, 398.0, 15.79, 10, 2326.2, 136.81
17k, 8, 1, 0, true, 10, 444.3, 4.54, 10, 1677.8, 99.67
17k, 8, 1, 0, false, 10, 497.1, 25.33, 10, 1193.0, 53.1
17k, 8, 1, 1, true, 10, 321.6, 5.85, 10, 1677.6, 107.32
17k, 8, 1, 1, false, 10, 375.3, 18.55, 10, 1328.6, 84.83
17k, 9, 2, 0, true, 10, 409.1, 24.94, 10, 2420.4, 183.89
17k, 9, 2, 0, false, 10, 493.7, 41.78, 10, 1532.5, 93.43
17k, 9, 2, 1, true, 10, 324.8, 20.28, 10, 2406.3, 153.95
17k, 9, 2, 1, false, 10, 416.5, 43.85, 10, 1652.8, 156.17
17k, 9, 4, 0, true, 10, 396.4, 18.67, 10, 2406.0, 143.82
17k, 9, 4, 0, false, 10, 483.0, 20.12, 10, 2100.1, 208.19
17k, 9, 4, 1, true, 10, 353.3, 8.37, 10, 2363.5, 117.96
17k, 9, 4, 1, false, 10, 430.2, 35.71, 10, 2111.0, 98.09
17k, 9, 6, 0, true, 10, 410.6, 29.5, 10, 2521.4, 169.65
17k, 9, 6, 0, false, 10, 484.9, 31.59, 10, 1617.4, 163.96
17k, 9, 6, 1, true, 10, 376.0, 33.68, 10, 2494.7, 181.21
17k, 9, 6, 1, false, 10, 417.9, 51.82, 10, 1624.6, 111.26
17k, 10, 1, 0, true, 10, 397.9, 31.07, 10, 1390.7, 108.05
17k, 10, 1, 0, false, 10, 483.0, 34.78, 10, 1650.3, 146.78
17k, 10, 1, 1, true, 10, 340.8, 34.19, 10, 1386.5, 105.54
17k, 10, 1, 1, false, 10, 410.5, 42.37, 10, 1593.5, 92.91
18k, 1, 1, 0, true, 10, 2095.8, 90.45, 10, 21071.8, 403.28
18k, 1, 1, 0, false, 10, 2148.9, 87.93, 10, 3639.1, 105.72
18k, 1, 1, 1, true, 10, 1640.4, 47.33, 10, 20530.3, 759.41
18k, 1, 1, 1, false, 10, 1625.8, 67.29, 10, 3467.1, 177.64
18k, 2, 2, 0, true, 10, 1858.3, 195.33, 10, 2125.8, 286.48
18k, 2, 2, 0, false, 10, 2358.3, 334.5, 10, 4563.5, 292.85
18k, 2, 2, 1, true, 10, 1271.0, 62.97, 10, 1936.1, 153.97
18k, 2, 2, 1, false, 10, 1736.0, 62.82, 10, 4319.0, 222.21
18k, 2, 4, 0, true, 10, 1828.5, 185.81, 10, 2004.1, 186.2
18k, 2, 4, 0, false, 10, 2343.9, 228.31, 10, 4552.6, 312.78
18k, 2, 4, 1, true, 10, 1226.2, 55.06, 10, 1857.1, 73.94
18k, 2, 4, 1, false, 10, 1726.3, 101.46, 10, 4250.4, 122.11
18k, 2, 6, 0, true, 10, 1733.9, 82.74, 10, 539.4, 42.74
18k, 2, 6, 0, false, 10, 2325.3, 153.08, 10, 4453.9, 200.56
18k, 2, 6, 1, true, 10, 1350.2, 173.73, 10, 602.4, 79.02
18k, 2, 6, 1, false, 10, 1862.4, 255.39, 10, 4655.5, 166.1
18k, 3, 1, 0, true, 10, 1715.4, 87.53, 10, 464.4, 45.11
18k, 3, 1, 0, false, 10, 2199.0, 93.76, 10, 3946.2, 212.16
18k, 3, 1, 1, true, 10, 1170.9, 17.46, 10, 402.5, 27.79
18k, 3, 1, 1, false, 10, 1674.5, 96.11, 10, 3814.0, 145.76
18k, 4, 1, 0, true, 10, 2011.0, 136.47, 10, 21757.1, 513.46
18k, 4, 1, 0, false, 10, 2361.5, 142.47, 10, 4075.4, 167.8
18k, 4, 1, 1, true, 10, 1714.1, 115.44, 10, 21880.1, 949.62
18k, 4, 1, 1, false, 10, 2108.0, 170.97, 10, 3978.1, 251.04
18k, 5, 2, 0, true, 10, 1619.5, 59.34, 10, 1379.0, 94.22
18k, 5, 2, 0, false, 10, 1942.5, 126.25, 10, 4188.0, 218.47
18k, 5, 2, 1, true, 10, 1322.0, 71.75, 10, 1243.8, 76.58
18k, 5, 2, 1, false, 10, 1803.1, 286.97, 10, 4359.1, 182.99
18k, 5, 4, 0, true, 10, 1625.1, 117.14, 10, 1703.6, 140.57
18k, 5, 4, 0, false, 10, 1932.8, 147.13, 10, 4792.5, 219.78
18k, 5, 4, 1, true, 10, 1335.8, 120.8, 10, 1709.7, 103.73
18k, 5, 4, 1, false, 10, 1629.9, 173.32, 10, 4929.5, 170.87
18k, 5, 6, 0, true, 10, 1660.6, 100.29, 10, 1673.1, 109.44
18k, 5, 6, 0, false, 10, 2014.7, 172.79, 10, 3924.9, 225.7
18k, 5, 6, 1, true, 10, 1436.0, 231.3, 10, 1638.9, 132.83
18k, 5, 6, 1, false, 10, 1833.4, 132.49, 10, 4036.2, 274.46
18k, 6, 1, 0, true, 10, 1633.5, 175.5, 10, 1003.9, 125.02
18k, 6, 1, 0, false, 10, 1958.8, 196.44, 10, 4952.1, 307.42
18k, 6, 1, 1, true, 10, 1263.6, 77.62, 10, 918.4, 139.88
18k, 6, 1, 1, false, 10, 1615.3, 151.94, 10, 4705.6, 275.27
18k, 7, 2, 0, true, 10, 450.9, 11.49, 10, 1742.8, 83.1
18k, 7, 2, 0, false, 10, 502.8, 19.8, 10, 2417.9, 142.16
18k, 7, 2, 1, true, 10, 335.2, 9.94, 10, 1760.9, 172.73
18k, 7, 2, 1, false, 10, 388.2, 14.4, 10, 2404.8, 197.28
18k, 7, 4, 0, true, 10, 462.0, 13.45, 10, 2266.0, 154.93
18k, 7, 4, 0, false, 10, 492.5, 10.19, 10, 2413.1, 159.94
18k, 7, 4, 1, true, 10, 339.5, 14.72, 10, 2288.7, 177.06
18k, 7, 4, 1, false, 10, 385.5, 17.53, 10, 2443.4, 157.45
18k, 7, 6, 0, true, 10, 452.9, 13.28, 10, 1694.4, 130.91
18k, 7, 6, 0, false, 10, 511.2, 6.57, 10, 2220.5, 161.5
18k, 7, 6, 1, true, 10, 344.1, 8.18, 10, 1765.2, 85.9
18k, 7, 6, 1, false, 10, 395.4, 27.09, 10, 2347.2, 198.69
18k, 8, 1, 0, true, 10, 441.2, 9.56, 10, 1777.5, 149.69
18k, 8, 1, 0, false, 10, 502.5, 15.82, 10, 1493.1, 120.57
18k, 8, 1, 1, true, 10, 326.3, 6.57, 10, 1898.4, 121.74
18k, 8, 1, 1, false, 10, 370.3, 13.34, 10, 1478.7, 133.64
18k, 9, 2, 0, true, 10, 397.1, 19.64, 10, 2333.5, 144.46
18k, 9, 2, 0, false, 10, 496.7, 36.95, 10, 1933.8, 152.62
18k, 9, 2, 1, true, 10, 329.5, 17.61, 10, 2413.4, 116.97
18k, 9, 2, 1, false, 10, 436.6, 41.38, 10, 1901.1, 114.79
18k, 9, 4, 0, true, 10, 401.5, 7.39, 10, 2237.3, 169.49
18k, 9, 4, 0, false, 10, 505.6, 51.18, 10, 2534.7, 177.82
18k, 9, 4, 1, true, 10, 324.1, 19.65, 10, 2229.1, 172.39
18k, 9, 4, 1, false, 10, 423.1, 21.23, 10, 2398.2, 122.8
18k, 9, 6, 0, true, 10, 442.7, 44.61, 10, 2352.8, 150.5
18k, 9, 6, 0, false, 10, 504.7, 30.24, 10, 2045.1, 139.23
18k, 9, 6, 1, true, 10, 382.8, 57.38, 10, 2278.5, 135.14
18k, 9, 6, 1, false, 10, 450.7, 45.5, 10, 2197.4, 155.48
18k, 10, 1, 0, true, 10, 378.2, 11.49, 10, 1532.0, 83.98
18k, 10, 1, 0, false, 10, 472.7, 49.53, 10, 1797.1, 155.79
18k, 10, 1, 1, true, 10, 313.9, 20.44, 10, 1642.5, 144.34
18k, 10, 1, 1, false, 10, 433.1, 36.4, 10, 1790.9, 85.13
19k, 1, 1, 0, true, 10, 2117.7, 115.26, 10, 21563.3, 793.57
19k, 1, 1, 0, false, 10, 2241.9, 91.41, 10, 4299.2, 241.04
19k, 1, 1, 1, true, 10, 1607.2, 28.03, 10, 20784.1, 593.69
19k, 1, 1, 1, false, 10, 1637.1, 56.45, 10, 4028.6, 194.36
19k, 2, 2, 0, true, 10, 1792.5, 69.68, 10, 2073.1, 144.32
19k, 2, 2, 0, false, 10, 2194.4, 149.43, 10, 4815.2, 214.54
19k, 2, 2, 1, true, 10, 1282.1, 52.05, 10, 1841.9, 98.42
19k, 2, 2, 1, false, 10, 1630.6, 100.37, 10, 4678.3, 205.62
19k, 2, 4, 0, true, 10, 1773.3, 71.98, 10, 1820.6, 137.83
19k, 2, 4, 0, false, 10, 2175.2, 100.59, 10, 4412.1, 186.37
19k, 2, 4, 1, true, 10, 1244.6, 52.04, 10, 1881.9, 55.49
19k, 2, 4, 1, false, 10, 1732.7, 112.31, 10, 4218.8, 189.91
19k, 2, 6, 0, true, 10, 1720.3, 58.06, 10, 510.8, 38.26
19k, 2, 6, 0, false, 10, 2259.5, 94.66, 10, 4428.8, 74.34
19k, 2, 6, 1, true, 10, 1227.2, 37.43, 10, 497.7, 64.03
19k, 2, 6, 1, false, 10, 1792.1, 137.96, 10, 4505.3, 201.6
19k, 3, 1, 0, true, 10, 1665.2, 72.46, 10, 484.0, 26.31
19k, 3, 1, 0, false, 10, 2129.8, 123.51, 10, 4420.0, 166.93
19k, 3, 1, 1, true, 10, 1202.7, 58.58, 10, 481.3, 47.09
19k, 3, 1, 1, false, 10, 1691.2, 115.47, 10, 4544.6, 179.85
19k, 4, 1, 0, true, 10, 2101.0, 197.38, 10, 23841.5, 567.46
19k, 4, 1, 0, false, 10, 2595.1, 265.61, 10, 4190.9, 237.06
19k, 4, 1, 1, true, 10, 1779.9, 157.03, 10, 23315.4, 494.51
19k, 4, 1, 1, false, 10, 2271.0, 150.44, 10, 4130.8, 179.47
19k, 5, 2, 0, true, 10, 1672.5, 233.9, 10, 1271.6, 157.99
19k, 5, 2, 0, false, 10, 2040.0, 204.72, 10, 4273.9, 298.34
19k, 5, 2, 1, true, 10, 1413.7, 182.21, 10, 1195.5, 94.52
19k, 5, 2, 1, false, 10, 1858.6, 353.68, 10, 4236.4, 394.66
19k, 5, 4, 0, true, 10, 1689.7, 254.05, 10, 1760.4, 149.94
19k, 5, 4, 0, false, 10, 1911.2, 148.37, 10, 4998.3, 398.82
19k, 5, 4, 1, true, 10, 1362.0, 193.26, 10, 1755.3, 316.53
19k, 5, 4, 1, false, 10, 1721.0, 189.62, 10, 4776.3, 211.2
19k, 5, 6, 0, true, 10, 1566.6, 104.91, 10, 1661.6, 99.08
19k, 5, 6, 0, false, 10, 1940.0, 122.28, 10, 3788.8, 215.91
19k, 5, 6, 1, true, 10, 1394.6, 115.27, 10, 1707.8, 102.33
19k, 5, 6, 1, false, 10, 1816.5, 304.9, 10, 4070.1, 280.04
19k, 6, 1, 0, true, 10, 1561.7, 145.65, 10, 1010.8, 107.67
19k, 6, 1, 0, false, 10, 1890.4, 194.99, 10, 4710.4, 227.36
19k, 6, 1, 1, true, 10, 1343.6, 180.29, 10, 1025.8, 159.44
19k, 6, 1, 1, false, 10, 1696.1, 219.77, 10, 4575.0, 328.28
19k, 7, 2, 0, true, 10, 444.8, 9.36, 10, 1868.9, 182.85
19k, 7, 2, 0, false, 10, 516.4, 9.58, 10, 2690.2, 200.85
