# of tokens, conf, # of clusters, aes_ni, detected, token encryption (trials), token encryption (mean), token encryption (stdev), token detection (trials), token detection (mean), token detection (stdev)
10k, 4, 1, 1, false, 1, 1750.0, 0.0, 1, 4262.0, 0.0
10k, 5, 2, 0, true, 1, 1846.0, 0.0, 1, 1354.0, 0.0
10k, 5, 2, 0, false, 1, 2269.0, 0.0, 1, 4278.0, 0.0
10k, 5, 2, 1, true, 1, 1521.0, 0.0, 1, 1104.0, 0.0
10k, 5, 2, 1, false, 1, 1695.0, 0.0, 1, 3788.0, 0.0
10k, 5, 4, 0, true, 1, 1645.0, 0.0, 1, 1560.0, 0.0
10k, 5, 4, 0, false, 1, 1958.0, 0.0, 1, 3500.0, 0.0
10k, 5, 4, 1, true, 1, 1206.0, 0.0, 1, 1560.0, 0.0
10k, 5, 4, 1, false, 1, 1792.0, 0.0, 1, 3829.0, 0.0
10k, 5, 6, 0, true, 1, 1906.0, 0.0, 1, 1688.0, 0.0
10k, 5, 6, 0, false, 1, 2021.0, 0.0, 1, 4447.0, 0.0
10k, 5, 6, 1, true, 1, 1643.0, 0.0, 1, 1694.0, 0.0
10k, 5, 6, 1, false, 1, 1667.0, 0.0, 1, 4066.0, 0.0
10k, 6, 1, 0, true, 1, 2563.0, 0.0, 1, 1525.0, 0.0
10k, 6, 1, 0, false, 1, 2600.0, 0.0, 1, 6329.0, 0.0
10k, 6, 1, 1, true, 1, 1522.0, 0.0, 1, 1113.0, 0.0
10k, 6, 1, 1, false, 1, 1640.0, 0.0, 1, 4475.0, 0.0
10k, 7, 2, 0, true, 1, 393.0, 0.0, 1, 1444.0, 0.0
10k, 7, 2, 0, false, 1, 399.0, 0.0, 1, 1432.0, 0.0
10k, 7, 2, 1, true, 1, 286.0, 0.0, 1, 1200.0, 0.0
10k, 7, 2, 1, false, 1, 313.0, 0.0, 1, 1371.0, 0.0
10k, 7, 4, 0, true, 1, 453.0, 0.0, 1, 1950.0, 0.0
10k, 7, 4, 0, false, 1, 516.0, 0.0, 1, 1487.0, 0.0
10k, 7, 4, 1, true, 1, 319.0, 0.0, 1, 2083.0, 0.0
10k, 7, 4, 1, false, 1, 387.0, 0.0, 1, 1851.0, 0.0
10k, 7, 6, 0, true, 1, 443.0, 0.0, 1, 1194.0, 0.0
10k, 7, 6, 0, false, 1, 548.0, 0.0, 1, 1437.0, 0.0
10k, 7, 6, 1, true, 1, 325.0, 0.0, 1, 1387.0, 0.0
10k, 7, 6, 1, false, 1, 388.0, 0.0, 1, 1698.0, 0.0
10k, 8, 1, 0, true, 1, 387.0, 0.0, 1, 1129.0, 0.0
10k, 8, 1, 0, false, 1, 435.0, 0.0, 1, 1164.0, 0.0
10k, 8, 1, 1, true, 1, 272.0, 0.0, 1, 1312.0, 0.0
10k, 8, 1, 1, false, 1, 312.0, 0.0, 1, 1185.0, 0.0
10k, 9, 2, 0, true, 1, 447.0, 0.0, 1, 1731.0, 0.0
10k, 9, 2, 0, false, 1, 480.0, 0.0, 1, 1552.0, 0.0
10k, 9, 2, 1, true, 1, 317.0, 0.0, 1, 1681.0, 0.0
10k, 9, 2, 1, false, 1, 411.0, 0.0, 1, 1431.0, 0.0
10k, 9, 4, 0, true, 1, 379.0, 0.0, 1, 1744.0, 0.0
10k, 9, 4, 0, false, 1, 463.0, 0.0, 1, 2024.0, 0.0
10k, 9, 4, 1, true, 1, 329.0, 0.0, 1, 1452.0, 0.0
10k, 9, 4, 1, false, 1, 415.0, 0.0, 1, 1949.0, 0.0
10k, 9, 6, 0, true, 1, 404.0, 0.0, 1, 1796.0, 0.0
10k, 9, 6, 0, false, 1, 474.0, 0.0, 1, 1579.0, 0.0
10k, 9, 6, 1, true, 1, 365.0, 0.0, 1, 1496.0, 0.0
10k, 9, 6, 1, false, 1, 406.0, 0.0, 1, 1299.0, 0.0
10k, 10, 1, 0, true, 1, 382.0, 0.0, 1, 1145.0, 0.0
10k, 10, 1, 0, false, 1, 437.0, 0.0, 1, 1424.0, 0.0
10k, 10, 1, 1, true, 1, 376.0, 0.0, 1, 820.0, 0.0
10k, 10, 1, 1, false, 1, 387.0, 0.0, 1, 1483.0, 0.0
11k, 1, 1, 0, true, 1, 2256.0, 0.0, 1, 16930.0, 0.0
11k, 1, 1, 0, false, 1, 2277.0, 0.0, 1, 3794.0, 0.0
11k, 1, 1, 1, true, 1, 1597.0, 0.0, 1, 14419.0, 0.0
11k, 1, 1, 1, false, 1, 2029.0, 0.0, 1, 3388.0, 0.0
11k, 2, 2, 0, true, 1, 1997.0, 0.0, 1, 2603.0, 0.0
11k, 2, 2, 0, false, 1, 2385.0, 0.0, 1, 4419.0, 0.0
11k, 2, 2, 1, true, 1, 1379.0, 0.0, 1, 2107.0, 0.0
11k, 2, 2, 1, false, 1, 1671.0, 0.0, 1, 4138.0, 0.0
11k, 2, 4, 0, true, 1, 1879.0, 0.0, 1, 1732.0, 0.0
11k, 2, 4, 0, false, 1, 2207.0, 0.0, 1, 3757.0, 0.0
11k, 2, 4, 1, true, 1, 1389.0, 0.0, 1, 1829.0, 0.0
11k, 2, 4, 1, false, 1, 1724.0, 0.0, 1, 3798.0, 0.0
11k, 2, 6, 0, true, 1, 1891.0, 0.0, 1, 500.0, 0.0
11k, 2, 6, 0, false, 1, 2511.0, 0.0, 1, 4223.0, 0.0
11k, 2, 6, 1, true, 1, 1387.0, 0.0, 1, 477.0, 0.0
11k, 2, 6, 1, false, 1, 1818.0, 0.0, 1, 4664.0, 0.0
11k, 3, 1, 0, true, 1, 1637.0, 0.0, 1, 565.0, 0.0
11k, 3, 1, 0, false, 1, 2057.0, 0.0, 1, 3813.0, 0.0
11k, 3, 1, 1, true, 1, 1126.0, 0.0, 1, 371.0, 0.0
11k, 3, 1, 1, false, 1, 1642.0, 0.0, 1, 3611.0, 0.0
11k, 4, 1, 0, true, 1, 2061.0, 0.0, 1, 16210.0, 0.0
11k, 4, 1, 0, false, 1, 2877.0, 0.0, 1, 4288.0, 0.0
11k, 4, 1, 1, true, 1, 1780.0, 0.0, 1, 15168.0, 0.0
11k, 4, 1, 1, false, 1, 2074.0, 0.0, 1, 3634.0, 0.0
11k, 5, 2, 0, true, 1, 1681.0, 0.0, 1, 1452.0, 0.0
11k, 5, 2, 0, false, 1, 2145.0, 0.0, 1, 5055.0, 0.0
11k, 5, 2, 1, true, 1, 1542.0, 0.0, 1, 1178.0, 0.0
11k, 5, 2, 1, false, 1, 1634.0, 0.0, 1, 4777.0, 0.0
11k, 5, 4, 0, true, 1, 1533.0, 0.0, 1, 1445.0, 0.0
11k, 5, 4, 0, false, 1, 1755.0, 0.0, 1, 3382.0, 0.0
11k, 5, 4, 1, true, 1, 1483.0, 0.0, 1, 1714.0, 0.0
11k, 5, 4, 1, false, 1, 1714.0, 0.0, 1, 4750.0, 0.0
11k, 5, 6, 0, true, 1, 1596.0, 0.0, 1, 2172.0, 0.0
11k, 5, 6, 0, false, 1, 2178.0, 0.0, 1, 3281.0, 0.0
11k, 5, 6, 1, true, 1, 1421.0, 0.0, 1, 1678.0, 0.0
11k, 5, 6, 1, false, 1, 1601.0, 0.0, 1, 3272.0, 0.0
11k, 6, 1, 0, true, 1, 1902.0, 0.0, 1, 1078.0, 0.0
11k, 6, 1, 0, false, 1, 2098.0, 0.0, 1, 5178.0, 0.0
11k, 6, 1, 1, true, 1, 1081.0, 0.0, 1, 1140.0, 0.0
11k, 6, 1, 1, false, 1, 1588.0, 0.0, 1, 4445.0, 0.0
11k, 7, 2, 0, true, 1, 375.0, 0.0, 1, 1400.0, 0.0
11k, 7, 2, 0, false, 1, 412.0, 0.0, 1, 1799.0, 0.0
11k, 7, 2, 1, true, 1, 273.0, 0.0, 1, 1411.0, 0.0
11k, 7, 2, 1, false, 1, 351.0, 0.0, 1, 1568.0, 0.0
11k, 7, 4, 0, true, 1, 454.0, 0.0, 1, 1948.0, 0.0
11k, 7, 4, 0, false, 1, 494.0, 0.0, 1, 1837.0, 0.0
11k, 7, 4, 1, true, 1, 341.0, 0.0, 1, 1826.0, 0.0
11k, 7, 4, 1, false, 1, 371.0, 0.0, 1, 1876.0, 0.0
11k, 7, 6, 0, true, 1, 460.0, 0.0, 1, 1269.0, 0.0
11k, 7, 6, 0, false, 1, 505.0, 0.0, 1, 1831.0, 0.0
11k, 7, 6, 1, true, 1, 346.0, 0.0, 1, 1232.0, 0.0
11k, 7, 6, 1, false, 1, 389.0, 0.0, 1, 1761.0, 0.0
11k, 8, 1, 0, true, 1, 384.0, 0.0, 1, 1250.0, 0.0
11k, 8, 1, 0, false, 1, 427.0, 0.0, 1, 946.0, 0.0
11k, 8, 1, 1, true, 1, 283.0, 0.0, 1, 1228.0, 0.0
11k, 8, 1, 1, false, 1, 310.0, 0.0, 1, 928.0, 0.0
11k, 9, 2, 0, true, 1, 406.0, 0.0, 1, 2108.0, 0.0
11k, 9, 2, 0, false, 1, 485.0, 0.0, 1, 1199.0, 0.0
11k, 9, 2, 1, true, 1, 379.0, 0.0, 1, 2048.0, 0.0
11k, 9, 2, 1, false, 1, 433.0, 0.0, 1, 1201.0, 0.0
11k, 9, 4, 0, true, 1, 416.0, 0.0, 1, 1804.0, 0.0
11k, 9, 4, 0, false, 1, 483.0, 0.0, 1, 2111.0, 0.0
11k, 9, 4, 1, true, 1, 337.0, 0.0, 1, 1754.0, 0.0
11k, 9, 4, 1, false, 1, 405.0, 0.0, 1, 1636.0, 0.0
11k, 9, 6, 0, true, 1, 415.0, 0.0, 1, 1782.0, 0.0
11k, 9, 6, 0, false, 1, 460.0, 0.0, 1, 1314.0, 0.0
11k, 9, 6, 1, true, 1, 409.0, 0.0, 1, 1877.0, 0.0
11k, 9, 6, 1, false, 1, 383.0, 0.0, 1, 1160.0, 0.0
11k, 10, 1, 0, true, 1, 410.0, 0.0, 1, 1395.0, 0.0
11k, 10, 1, 0, false, 1, 461.0, 0.0, 1, 1002.0, 0.0
11k, 10, 1, 1, true, 1, 361.0, 0.0, 1, 1014.0, 0.0
11k, 10, 1, 1, false, 1, 463.0, 0.0, 1, 1206.0, 0.0
12k, 1, 1, 0, true, 1, 2293.0, 0.0, 1, 17330.0, 0.0
12k, 1, 1, 0, false, 1, 2508.0, 0.0, 1, 3536.0, 0.0
12k, 1, 1, 1, true, 1, 1598.0, 0.0, 1, 15584.0, 0.0
12k, 1, 1, 1, false, 1, 1959.0, 0.0, 1, 3148.0, 0.0
12k, 2, 2, 0, true, 1, 1959.0, 0.0, 1, 2082.0, 0.0
12k, 2, 2, 0, false, 1, 2371.0, 0.0, 1, 4439.0, 0.0
12k, 2, 2, 1, true, 1, 1486.0, 0.0, 1, 1844.0, 0.0
12k, 2, 2, 1, false, 1, 1906.0, 0.0, 1, 4318.0, 0.0
12k, 2, 4, 0, true, 1, 1880.0, 0.0, 1, 1847.0, 0.0
12k, 2, 4, 0, false, 1, 2478.0, 0.0, 1, 4094.0, 0.0
12k, 2, 4, 1, true, 1, 1364.0, 0.0, 1, 2080.0, 0.0
12k, 2, 4, 1, false, 1, 1825.0, 0.0, 1, 3730.0, 0.0
12k, 2, 6, 0, true, 1, 1819.0, 0.0, 1, 621.0, 0.0
12k, 2, 6, 0, false, 1, 2431.0, 0.0, 1, 4282.0, 0.0
12k, 2, 6, 1, true, 1, 1237.0, 0.0, 1, 499.0, 0.0
12k, 2, 6, 1, false, 1, 1815.0, 0.0, 1, 3884.0, 0.0
12k, 3, 1, 0, true, 1, 1949.0, 0.0, 1, 533.0, 0.0
12k, 3, 1, 0, false, 1, 2302.0, 0.0, 1, 3803.0, 0.0
12k, 3, 1, 1, true, 1, 1134.0, 0.0, 1, 426.0, 0.0
12k, 3, 1, 1, false, 1, 1592.0, 0.0, 1, 3558.0, 0.0
12k, 4, 1, 0, true, 1, 2205.0, 0.0, 1, 16787.0, 0.0
12k, 4, 1, 0, false, 1, 2520.0, 0.0, 1, 4188.0, 0.0
12k, 4, 1, 1, true, 1, 1907.0, 0.0, 1, 15787.0, 0.0
12k, 4, 1, 1, false, 1, 2284.0, 0.0, 1, 4413.0, 0.0
12k, 5, 2, 0, true, 1, 579.0, 0.0, 1, 671.0, 0.0
12k, 5, 2, 0, false, 1, 719.0, 0.0, 1, 2106.0, 0.0
12k, 5, 2, 1, true, 1, 1406.0, 0.0, 1, 1042.0, 0.0
12k, 5, 2, 1, false, 1, 1866.0, 0.0, 1, 4003.0, 0.0
12k, 5, 4, 0, true, 1, 1975.0, 0.0, 1, 1855.0, 0.0
12k, 5, 4, 0, false, 1, 2089.0, 0.0, 1, 4567.0, 0.0
12k, 5, 4, 1, true, 1, 2222.0, 0.0, 1, 2363.0, 0.0
12k, 5, 4, 1, false, 1, 2342.0, 0.0, 1, 5435.0, 0.0
12k, 5, 6, 0, true, 1, 1741.0, 0.0, 1, 1797.0, 0.0
12k, 5, 6, 0, false, 1, 2277.0, 0.0, 1, 3604.0, 0.0
12k, 5, 6, 1, true, 1, 1389.0, 0.0, 1, 2212.0, 0.0
12k, 5, 6, 1, false, 1, 1638.0, 0.0, 1, 3243.0, 0.0
12k, 6, 1, 0, true, 1, 1877.0, 0.0, 1, 883.0, 0.0
12k, 6, 1, 0, false, 1, 1939.0, 0.0, 1, 5032.0, 0.0
12k, 6, 1, 1, true, 1, 1593.0, 0.0, 1, 966.0, 0.0
12k, 6, 1, 1, false, 1, 1679.0, 0.0, 1, 4353.0, 0.0
12k, 7, 2, 0, true, 1, 417.0, 0.0, 1, 1589.0, 0.0
12k, 7, 2, 0, false, 1, 444.0, 0.0, 1, 1513.0, 0.0
12k, 7, 2, 1, true, 1, 292.0, 0.0, 1, 1229.0, 0.0
12k, 7, 2, 1, false, 1, 316.0, 0.0, 1, 1942.0, 0.0
12k, 7, 4, 0, true, 1, 462.0, 0.0, 1, 2027.0, 0.0
12k, 7, 4, 0, false, 1, 499.0, 0.0, 1, 1510.0, 0.0
12k, 7, 4, 1, true, 1, 312.0, 0.0, 1, 1926.0, 0.0
12k, 7, 4, 1, false, 1, 384.0, 0.0, 1, 1647.0, 0.0
12k, 7, 6, 0, true, 1, 467.0, 0.0, 1, 1463.0, 0.0
12k, 7, 6, 0, false, 1, 491.0, 0.0, 1, 2018.0, 0.0
12k, 7, 6, 1, true, 1, 362.0, 0.0, 1, 1294.0, 0.0
12k, 7, 6, 1, false, 1, 378.0, 0.0, 1, 1522.0, 0.0
12k, 8, 1, 0, true, 1, 372.0, 0.0, 1, 1134.0, 0.0
12k, 8, 1, 0, false, 1, 426.0, 0.0, 1, 744.0, 0.0
12k, 8, 1, 1, true, 1, 281.0, 0.0, 1, 1110.0, 0.0
12k, 8, 1, 1, false, 1, 303.0, 0.0, 1, 802.0, 0.0
12k, 9, 2, 0, true, 1, 424.0, 0.0, 1, 1479.0, 0.0
12k, 9, 2, 0, false, 1, 629.0, 0.0, 1, 1076.0, 0.0
12k, 9, 2, 1, true, 1, 387.0, 0.0, 1, 1682.0, 0.0
12k, 9, 2, 1, false, 1, 406.0, 0.0, 1, 1077.0, 0.0
12k, 9, 4, 0, true, 1, 464.0, 0.0, 1, 1485.0, 0.0
12k, 9, 4, 0, false, 1, 478.0, 0.0, 1, 1908.0, 0.0
12k, 9, 4, 1, true, 1, 370.0, 0.0, 1, 1419.0, 0.0
12k, 9, 4, 1, false, 1, 499.0, 0.0, 1, 1541.0, 0.0
12k, 9, 6, 0, true, 1, 528.0, 0.0, 1, 1786.0, 0.0
12k, 9, 6, 0, false, 1, 596.0, 0.0, 1, 1330.0, 0.0
12k, 9, 6, 1, true, 1, 336.0, 0.0, 1, 1522.0, 0.0
12k, 9, 6, 1, false, 1, 416.0, 0.0, 1, 1381.0, 0.0
12k, 10, 1, 0, true, 1, 394.0, 0.0, 1, 1110.0, 0.0
12k, 10, 1, 0, false, 1, 486.0, 0.0, 1, 1198.0, 0.0
12k, 10, 1, 1, true, 1, 432.0, 0.0, 1, 853.0, 0.0
12k, 10, 1, 1, false, 1, 498.0, 0.0, 1, 1068.0, 0.0
13k, 1, 1, 0, true, 1, 2078.0, 0.0, 1, 16620.0, 0.0
13k, 1, 1, 0, false, 1, 2083.0, 0.0, 1, 3289.0, 0.0
13k, 1, 1, 1, true, 1, 1642.0, 0.0, 1, 16033.0, 0.0
13k, 1, 1, 1, false, 1, 1511.0, 0.0, 1, 3554.0, 0.0
13k, 2, 2, 0, true, 1, 1969.0, 0.0, 1, 2271.0, 0.0
13k, 2, 2, 0, false, 1, 2487.0, 0.0, 1, 4781.0, 0.0
13k, 2, 2, 1, true, 1, 1500.0, 0.0, 1, 2119.0, 0.0
13k, 2, 2, 1, false, 1, 2102.0, 0.0, 1, 4158.0, 0.0
13k, 2, 4, 0, true, 1, 1981.0, 0.0, 1, 1872.0, 0.0
13k, 2, 4, 0, false, 1, 2415.0, 0.0, 1, 3734.0, 0.0
13k, 2, 4, 1, true, 1, 1438.0, 0.0, 1, 1716.0, 0.0
13k, 2, 4, 1, false, 1, 2034.0, 0.0, 1, 3842.0, 0.0
13k, 2, 6, 0, true, 1, 1875.0, 0.0, 1, 589.0, 0.0
13k, 2, 6, 0, false, 1, 2481.0, 0.0, 1, 4568.0, 0.0
13k, 2, 6, 1, true, 1, 1356.0, 0.0, 1, 507.0, 0.0
13k, 2, 6, 1, false, 1, 1948.0, 0.0, 1, 4731.0, 0.0
13k, 3, 1, 0, true, 1, 1886.0, 0.0, 1, 475.0, 0.0
13k, 3, 1, 0, false, 1, 2220.0, 0.0, 1, 4050.0, 0.0
13k, 3, 1, 1, true, 1, 1206.0, 0.0, 1, 368.0, 0.0
13k, 3, 1, 1, false, 1, 1650.0, 0.0, 1, 3254.0, 0.0
13k, 4, 1, 0, true, 1, 2005.0, 0.0, 1, 18270.0, 0.0
13k, 4, 1, 0, false, 1, 2416.0, 0.0, 1, 4177.0, 0.0
13k, 4, 1, 1, true, 1, 2284.0, 0.0, 1, 20325.0, 0.0
13k, 4, 1, 1, false, 1, 2637.0, 0.0, 1, 3685.0, 0.0
13k, 5, 2, 0, true, 1, 1612.0, 0.0, 1, 1335.0, 0.0
13k, 5, 2, 0, false, 1, 1891.0, 0.0, 1, 4222.0, 0.0
13k, 5, 2, 1, true, 1, 1242.0, 0.0, 1, 959.0, 0.0
13k, 5, 2, 1, false, 1, 1503.0, 0.0, 1, 3503.0, 0.0
13k, 5, 4, 0, true, 1, 1715.0, 0.0, 1, 1578.0, 0.0
13k, 5, 4, 0, false, 1, 2141.0, 0.0, 1, 4829.0, 0.0
13k, 5, 4, 1, true, 1, 1506.0, 0.0, 1, 1598.0, 0.0
13k, 5, 4, 1, false, 1, 1843.0, 0.0, 1, 4890.0, 0.0
13k, 5, 6, 0, true, 1, 1834.0, 0.0, 1, 1895.0, 0.0
13k, 5, 6, 0, false, 1, 2108.0, 0.0, 1, 3466.0, 0.0
13k, 5, 6, 1, true, 1, 1654.0, 0.0, 1, 1760.0, 0.0
13k, 5, 6, 1, false, 1, 2032.0, 0.0, 1, 3701.0, 0.0
13k, 6, 1, 0, true, 1, 1857.0, 0.0, 1, 842.0, 0.0
13k, 6, 1, 0, false, 1, 2179.0, 0.0, 1, 4902.0, 0.0
13k, 6, 1, 1, true, 1, 852.0, 0.0, 1, 713.0, 0.0
13k, 6, 1, 1, false, 1, 1286.0, 0.0, 1, 3489.0, 0.0
13k, 7, 2, 0, true, 1, 384.0, 0.0, 1, 1794.0, 0.0
13k, 7, 2, 0, false, 1, 439.0, 0.0, 1, 1598.0, 0.0
13k, 7, 2, 1, true, 1, 279.0, 0.0, 1, 1417.0, 0.0
13k, 7, 2, 1, false, 1, 330.0, 0.0, 1, 1864.0, 0.0
13k, 7, 4, 0, true, 1, 434.0, 0.0, 1, 2507.0, 0.0
13k, 7, 4, 0, false, 1, 477.0, 0.0, 1, 2347.0, 0.0
13k, 7, 4, 1, true, 1, 321.0, 0.0, 1, 2161.0, 0.0
13k, 7, 4, 1, false, 1, 397.0, 0.0, 1, 1565.0, 0.0
13k, 7, 6, 0, true, 1, 428.0, 0.0, 1, 1485.0, 0.0
13k, 7, 6, 0, false, 1, 515.0, 0.0, 1, 1602.0, 0.0
13k, 7, 6, 1, true, 1, 326.0, 0.0, 1, 1555.0, 0.0
13k, 7, 6, 1, false, 1, 429.0, 0.0, 1, 1535.0, 0.0
13k, 8, 1, 0, true, 1, 389.0, 0.0, 1, 1448.0, 0.0
13k, 8, 1, 0, false, 1, 438.0, 0.0, 1, 891.0, 0.0
13k, 8, 1, 1, true, 1, 287.0, 0.0, 1, 1523.0, 0.0
13k, 8, 1, 1, false, 1, 310.0, 0.0, 1, 821.0, 0.0
13k, 9, 2, 0, true, 1, 466.0, 0.0, 1, 1796.0, 0.0
13k, 9, 2, 0, false, 1, 493.0, 0.0, 1, 1484.0, 0.0
13k, 9, 2, 1, true, 1, 325.0, 0.0, 1, 1533.0, 0.0
13k, 9, 2, 1, false, 1, 410.0, 0.0, 1, 1124.0, 0.0
13k, 9, 4, 0, true, 1, 394.0, 0.0, 1, 1731.0, 0.0
13k, 9, 4, 0, false, 1, 491.0, 0.0, 1, 1638.0, 0.0
13k, 9, 4, 1, true, 1, 341.0, 0.0, 1, 1859.0, 0.0
13k, 9, 4, 1, false, 1, 388.0, 0.0, 1, 1517.0, 0.0
13k, 9, 6, 0, true, 1, 399.0, 0.0, 1, 1367.0, 0.0
13k, 9, 6, 0, false, 1, 516.0, 0.0, 1, 1128.0, 0.0
13k, 9, 6, 1, true, 1, 313.0, 0.0, 1, 1866.0, 0.0
13k, 9, 6, 1, false, 1, 415.0, 0.0, 1, 1094.0, 0.0
13k, 10, 1, 0, true, 1, 496.0, 0.0, 1, 1037.0, 0.0
13k, 10, 1, 0, false, 1, 602.0, 0.0, 1, 1429.0, 0.0
13k, 10, 1, 1, true, 1, 379.0, 0.0, 1, 1177.0, 0.0
13k, 10, 1, 1, false, 1, 335.0, 0.0, 1, 1266.0, 0.0
14k, 1, 1, 0, true, 1, 2003.0, 0.0, 1, 16651.0, 0.0
14k, 1, 1, 0, false, 1, 2055.0, 0.0, 1, 3210.0, 0.0
14k, 1, 1, 1, true, 1, 1647.0, 0.0, 1, 16854.0, 0.0
14k, 1, 1, 1, false, 1, 1640.0, 0.0, 1, 3725.0, 0.0
14k, 2, 2, 0, true, 1, 2033.0, 0.0, 1, 2157.0, 0.0
14k, 2, 2, 0, false, 1, 2244.0, 0.0, 1, 4388.0, 0.0
14k, 2, 2, 1, true, 1, 1421.0, 0.0, 1, 2126.0, 0.0
14k, 2, 2, 1, false, 1, 1835.0, 0.0, 1, 4326.0, 0.0
14k, 2, 4, 0, true, 1, 2099.0, 0.0, 1, 2190.0, 0.0
14k, 2, 4, 0, false, 1, 2618.0, 0.0, 1, 4382.0, 0.0
14k, 2, 4, 1, true, 1, 1259.0, 0.0, 1, 1819.0, 0.0
14k, 2, 4, 1, false, 1, 1907.0, 0.0, 1, 3644.0, 0.0
14k, 2, 6, 0, true, 1, 1666.0, 0.0, 1, 607.0, 0.0
14k, 2, 6, 0, false, 1, 2315.0, 0.0, 1, 4430.0, 0.0
14k, 2, 6, 1, true, 1, 1184.0, 0.0, 1, 515.0, 0.0
14k, 2, 6, 1, false, 1, 1742.0, 0.0, 1, 4123.0, 0.0
14k, 3, 1, 0, true, 1, 1855.0, 0.0, 1, 531.0, 0.0
14k, 3, 1, 0, false, 1, 2259.0, 0.0, 1, 4288.0, 0.0
14k, 3, 1, 1, true, 1, 1146.0, 0.0, 1, 400.0, 0.0
14k, 3, 1, 1, false, 1, 1275.0, 0.0, 1, 3508.0, 0.0
14k, 4, 1, 0, true, 1, 2117.0, 0.0, 1, 19286.0, 0.0
14k, 4, 1, 0, false, 1, 2084.0, 0.0, 1, 4522.0, 0.0
14k, 4, 1, 1, true, 1, 1520.0, 0.0, 1, 16773.0, 0.0
14k, 4, 1, 1, false, 1, 2062.0, 0.0, 1, 4301.0, 0.0
14k, 5, 2, 0, true, 1, 1598.0, 0.0, 1, 1416.0, 0.0
14k, 5, 2, 0, false, 1, 2107.0, 0.0, 1, 5229.0, 0.0
14k, 5, 2, 1, true, 1, 1588.0, 0.0, 1, 1513.0, 0.0
14k, 5, 2, 1, false, 1, 1944.0, 0.0, 1, 4923.0, 0.0
14k, 5, 4, 0, true, 1, 1574.0, 0.0, 1, 1540.0, 0.0
14k, 5, 4, 0, false, 1, 1981.0, 0.0, 1, 4742.0, 0.0
14k, 5, 4, 1, true, 1, 1186.0, 0.0, 1, 1541.0, 0.0
14k, 5, 4, 1, false, 1, 1840.0, 0.0, 1, 4543.0, 0.0
14k, 5, 6, 0, true, 1, 2543.0, 0.0, 1, 1964.0, 0.0
14k, 5, 6, 0, false, 1, 3420.0, 0.0, 1, 4347.0, 0.0
14k, 5, 6, 1, true, 1, 1299.0, 0.0, 1, 1495.0, 0.0
14k, 5, 6, 1, false, 1, 2155.0, 0.0, 1, 3040.0, 0.0
14k, 6, 1, 0, true, 1, 1936.0, 0.0, 1, 1131.0, 0.0
14k, 6, 1, 0, false, 1, 2333.0, 0.0, 1, 4535.0, 0.0
14k, 6, 1, 1, true, 1, 1408.0, 0.0, 1, 1018.0, 0.0
14k, 6, 1, 1, false, 1, 1546.0, 0.0, 1, 4087.0, 0.0
14k, 7, 2, 0, true, 1, 415.0, 0.0, 1, 1042.0, 0.0
14k, 7, 2, 0, false, 1, 475.0, 0.0, 1, 1755.0, 0.0
14k, 7, 2, 1, true, 1, 329.0, 0.0, 1, 1116.0, 0.0
14k, 7, 2, 1, false, 1, 404.0, 0.0, 1, 1679.0, 0.0
14k, 7, 4, 0, true, 1, 485.0, 0.0, 1, 1787.0, 0.0
14k, 7, 4, 0, false, 1, 498.0, 0.0, 1, 1783.0, 0.0
14k, 7, 4, 1, true, 1, 336.0, 0.0, 1, 1652.0, 0.0
14k, 7, 4, 1, false, 1, 380.0, 0.0, 1, 1590.0, 0.0
14k, 7, 6, 0, true, 1, 470.0, 0.0, 1, 1514.0, 0.0
14k, 7, 6, 0, false, 1, 501.0, 0.0, 1, 1376.0, 0.0
14k, 7, 6, 1, true, 1, 327.0, 0.0, 1, 1463.0, 0.0
14k, 7, 6, 1, false, 1, 396.0, 0.0, 1, 1582.0, 0.0
14k, 8, 1, 0, true, 1, 389.0, 0.0, 1, 1088.0, 0.0
14k, 8, 1, 0, false, 1, 454.0, 0.0, 1, 775.0, 0.0
14k, 8, 1, 1, true, 1, 322.0, 0.0, 1, 1352.0, 0.0
14k, 8, 1, 1, false, 1, 400.0, 0.0, 1, 928.0, 0.0
14k, 9, 2, 0, true, 1, 611.0, 0.0, 1, 1576.0, 0.0
14k, 9, 2, 0, false, 1, 600.0, 0.0, 1, 1155.0, 0.0
14k, 9, 2, 1, true, 1, 356.0, 0.0, 1, 1726.0, 0.0
14k, 9, 2, 1, false, 1, 453.0, 0.0, 1, 1171.0, 0.0
14k, 9, 4, 0, true, 1, 414.0, 0.0, 1, 1845.0, 0.0
14k, 9, 4, 0, false, 1, 509.0, 0.0, 1, 1530.0, 0.0
14k, 9, 4, 1, true, 1, 353.0, 0.0, 1, 1529.0, 0.0
14k, 9, 4, 1, false, 1, 427.0, 0.0, 1, 1473.0, 0.0
14k, 9, 6, 0, true, 1, 385.0, 0.0, 1, 1505.0, 0.0
14k, 9, 6, 0, false, 1, 454.0, 0.0, 1, 1180.0, 0.0
14k, 9, 6, 1, true, 1, 396.0, 0.0, 1, 1590.0, 0.0
14k, 9, 6, 1, false, 1, 391.0, 0.0, 1, 1238.0, 0.0
14k, 10, 1, 0, true, 1, 395.0, 0.0, 1, 946.0, 0.0
14k, 10, 1, 0, false, 1, 477.0, 0.0, 1, 1400.0, 0.0
14k, 10, 1, 1, true, 1, 319.0, 0.0, 1, 1075.0, 0.0
